file,Number,lhs,match,rhs,subtype2,verb
wlp_2000s_iey/fic_2002_29933.txt,2385,say that I 've never been @ @ @ @ @ @ @ @ @ @ have managed to get,into,"some bad situations . "" She kissed his neck and squeezed him even tighter . "" But today ,",ACT_SIT_STATE,GET
1993,102,"n't know , but it sounds very bad , very American. `` He was",into,some bizarre sexual things . I think he hurt her. `` He blushes .,INTEREST,BE
wlp_2000s_iey/mag_2002_386099.txt,1683,are up to no good are quick to ask you out on a date because they are quick to get,into,"some dirt . A dog will take you out in a minute , "" says Sims . The ball",ACT_SIT_STATE,GET
wlp_2000s_iey/news_2006_636202.txt,879,"ever after "" : I would like to know what happened to the Seven Dwarves afterward . Maybe they got",into,some horrible mining accident and formed the first miners union . <p> What his character would be doing in,ACT_SIT_STATE,GET
1995,103,n't that all just a kinda technical exercise ? I thought you'd be more,into,some kind of personal expression . HOLLANDSergeant Pepper did it . I do n't,INTEREST,BE
2003,347,particularly bizarre account was given about him being a marijuana-crazed Rastafarian dope dealer who was,into,"some kind of voodoo black magic that backfired . The Midnight Cruiser , it seemed",INTEREST,BE
2006,348,up a way out of this . So Czesko figures this guy must be,into,"some kinda black magic , some sorcery maybe , and he needs a baptism so",INTEREST,BE
wlp_2000s_iey/news_2002_622938.txt,2124,"Community Center and offered to provide free rooms for those in need . <p> "" You ca n't even get",into,"some of these areas , they 're so flooded , "" said Red Cross spokeswoman Eileen Fahy . <p>",SPACE,GET
2004,105,"'d ) She seemed so sweet at first , but it turns out she 's",into,some pretty freaky shit . She even did this thing where she took a lollipop,INTEREST,BE
wlp_2000s_iey/fic_2005_28050.txt,948,", if there should be a mining engineer who went down into the sector claimed by Chile and he got",into,"some trouble , Chile would claim that its laws governed . "" Aiken frowned . Phleger shifted this time",ACT_SIT_STATE,GET
wlp_2000s_iey/fic_2005_14588.txt,2019,"--  like a baboon 's ass . Very scarce . But see , Cody was always so desperate to get",into,some white girl 's pants that he 'd part with something he really cared about . And that always,MIND,GET
1998,349,"She ? `` `` Melanie . She 's ripe , man . Melanie 's",into,some wild stuff . This is her party . It 's her birthday on Tuesday,INTEREST,BE
1995,350,. `` I 'm a person that if I love somebody or if I 'm,into,"something , I want to give it my all . And , more times than",INTEREST,BE
wlp_2000s_iey/mag_2001_417106.txt,1457,"was there at once to help Alexandra take the long pins out of her hat . "" I shall get",into,"something comfortable , "" Alexandra said , "" and then I sha n't want anything for the whole afternoon",CLOTHES,GET
wlp_1990s_iuw/fic_1993_1040077.txt,2107,"you think of that ? "" Anna scolded her . "" We 'll look for him soon as you get",into,"something dry . "" Lindsay was too shaken to object to Anna treating her as if she were a",CLOTHES,GET
1994,354,rose quickly in the ranks of the D.O.D . techno-sleazeball food chain . He was always,into,"something murky , the kind of guy you figured must have racked up a lot",INTEREST,BE
wlp_1990s_iuw/mag_1997_404432.txt,1929,""" What they can get into changes from year to year as they grow . Children in diapers can get",into,something on the changing table .... That 's where talking to the family doctor or paediatrician comes in handy,SPACE,GET
wlp_1990s_iuw/fic_1997_42347.txt,1849,"little kids with the creepy facts of the hereafter . What I should do , Alex said , was get",into,"something positive instead . She happened to know a girl-it was her cousin , Glenda-who managed a business over",INTEREST,GET
2003,355,"comes bundled with a more advanced editing application . In general , if you 're",into,"sophisticated image editing , you 'd be better off with a program dedicated to that",INTEREST,BE
2000,356,"its characteristic flow , and then private Protestantism , a.k.a . evangelicalism , which was only",into,"soul-saving , separatism and the like . By 1976 , dubbed `` The Year of",INTEREST,BE
2001,106,over to the next generation . PASSAGE Start you a church . KHALIFAH I 'm,into,spirituality and right conduct . That 's how I measure folk . PASSAGE I like,INTEREST,BE
2009,107,once high school starts - particularly if your daughter 's a bookworm and Emily 's,into,"sports . In as kids get older , they need to be awake longer to",INTEREST,BE
2004,358,found him one night in the closet reading with a flashlight . But he was,into,"sports magazines , not textbooks . During junior high school , he was academically ineligible",INTEREST,BE
wlp_2000s_iey/news_2005_629377.txt,2181,"n't find a nicer bunch , "" said Longview resident and society officer Jim Lewis . We do n't get",into,"squabbles and arguments , fussin ' or fightin ' . "" <p> A communal kitchen <p> Members began to",ACT_SIT_STATE,GET
1995,108,said . McCord resisted the temptation to offer his hand. `` You've been,into,"Stanleyville , Sergeant ? Flown into Stanleyville ? `` `` Yes , sir. ``",SPACE,BE
2005,359,Those yours too ? ALICIA My step-dad 's . I 'm strictly,into,stone . I was wondering when you 'd walk by . THE THING,INTEREST,BE
2007,109,and adjusted her feet again under the purple afghan. `` I know he 's,into,"strippers , and I 'm tired of him telling me that the government is garnishing",INTEREST,BE
2007,110,"'' Well , `` she said , `` it still does n't mean he 's",into,strippers . He could have gotten that card anywhere. `` Shaundra plucked her glass,INTEREST,BE
wlp_2000s_iey/nf_2008_774813.txt,1318,he was getting reamed out by my mother in the mornings after the discovery that rogues had once more gotten,into,Sugar Beach and made off with her ivory . // The first time it happened --  within a week,SPACE,GET
wlp_2000s_iey/news_2007_637033.txt,1519,start on the back row of Thursday 's 150-mile qualifiers and will have to have a strong run to get,into,Sunday 's Daytona 500 . But his pedestrian time in qualifying did not dim the enthusiasm of fans and,SPACE,GET
1994,360,"the very first lash , and one lash was all I got . I 'm",into,"surviving , and I can see when I 'm licked . What 's the sense",INTEREST,BE
2005,362,enough to turn heads and be practical enough for carpool duty . If you 're,into,"SUVs , expect to see more vehicles that are less about off-road performance and a",INTEREST,BE
2005,363,"having run through their bug , monster , fish and human evolutionary phases , are",into,"talking gadgets . Pixar has Cars next summer . And the Blue Sky team ,",ACT_SIT_STATE,BE
2000,364,"board ? I want names ! Yes , it is true . We were really",into,"talking to a particular spirit . We kept asking , `` Will this movie be",INTEREST,BE
wlp_1990s_iuw/mag_1994_425905.txt,936,"Carter critic in the delegation said , "" There is no certainty he would have condemned it if he got",into,talks with Noriega . The decision to involve Carter put U.S. policy one step away from @ @ @,ACT_SIT_STATE,GET
2009,365,Carson until just before he ... Before our planned wedding . We 're,into,"tax season now , and I ca n't put that off . I 'd like",TIME,BE
1998,111,"I have a belief , `` he said , `` that while my generation was",into,"team sports , our sons with their in-line skates and snowboards are going to be",INTEREST,BE
2004,112,be expected of the staff at Sperata. `` Everybody really has to be,into,"teamwork . Everybody has to move like one person out here , `` she said",INTEREST,BE
1995,113,household necessity. `` Kids 16 and younger are as into interactivity as we were,into,television . It 's not a passing interest. `` And the new game,INTEREST,BE
wlp_1990s_iuw/news_1998_652875.txt,1702,"as the B-Westerns began to wane , he started a film-production company and became the first movie star to get",into,"television . Piloting his own plane , he continued to tour with his highly profitable western variety show and",INTEREST,GET
wlp_1990s_iuw/fic_1995_39426.txt,1192,"@ @ accent , which she found to be Bronxlike . "" He was a pretty smart fella and got",into,"Texas legal , worked a few years , and became a naturalized citizen , him and his wife both",SPACE,GET
wlp_2000s_iey/mag_2000_368013.txt,1994,""" <P> For members of the press , face time was a problem . Some gatherings were harder to get",into,"than that fancy sex party in Eyes Wide Shut . When a reporter was discovered , there was likely",ACCESS,GET
2002,380,them lose weight . Oy . I never liked the idea that my gyno was,into,"that , too . I should have known then. `` I 've been taking",INTEREST,BE
wlp_1990s_iuw/fic_1993_25004.txt,862,"dryness . I le looked toward the hidden river , the tall trees . If the horses or mules got",into,"that , well , he would n't know how to get them out . p 95 Morgan followed a",SPACE,GET
wlp_2000s_iey/fic_2005_29586.txt,2197,"What 's going on ? Are you okay ? "" Not really . But he was n't ready to get",into,"that . "" I need a ride home . "" "" Beth 's here . I think she 's",ACT_SIT_STATE,GET
wlp_1990s_iuw/fic_1996_13967.txt,1569,"an imagist ? JACK Well , images JILL I was married . JACK Ah . JILL Let 's not get",into,that . JACK Images are a vocabulary . JILL Wait I 'm sorry one thing JACK What ? JILL,ACT_SIT_STATE,GET
2000,381,. That kept her away from the wild parties and alcohol - she was never,into,"that . She 's a really sweet girl. `` Actress , producer and choreographer",INTEREST,BE
wlp_2000s_iey/fic_2001_29668.txt,1580,"you were the best , son . The best I ever saw . . . "" "" Lets not get",into,"that again . "" Toland waved that away . "" This man knows about the thing with you and",ACT_SIT_STATE,GET
wlp_2000s_iey/nf_2001_746108.txt,2163,"these pamphlets , and you 'll find sample letters arguing that Roger should be elected . I will not get",into,"that argument here , and besides , it 's too late . In March 2001 , when the Veterans",ACT_SIT_STATE,GET
wlp_1990s_iuw/nf_1998_775168.txt,2267,"and sometimes it is not possible --  in fact mostly it is not possible , but I will not get",into,that argument here . // @ @ @ @ @ @ @ @ @ @ on the technical aspects,ACT_SIT_STATE,GET
wlp_2000s_iey/fic_2000_52608.txt,1146,though all that happened was that he finished his drink and left the empty glass on her dresser and got,into,that Camaro he was so proud of and left town to take a job with a company that did,SPACE,GET
1991,114,"because you know , power comes from the barrel of a gun . I was",into,"that concept . If you 're going to do it , do it ! Get",INTEREST,BE
wlp_1990s_iuw/fic_1993_25039.txt,650,"I 've seen the scissors : it 's thoroughly battered , and I do n't believe it could have got",into,"that condition by being dropped from anything short of a precipice . "" "" Are you suggesting she @",ACT_SIT_STATE,GET
1993,115,still trying to find some natural order to my hair. `` Never been up,into,that country . Can a man catch a fish there if he holds his mouth,SPACE,BE
wlp_2000s_iey/fic_2001_45723.txt,2272,""" Thank you , "" Grandy said , thinking about all his many parts . "" How did you get",into,"that debunking business ? "" Jesus asked , "" If you do n't mind my asking . "" """,INTEREST,GET
wlp_1990s_iuw/fic_1993_25031.txt,996,"other side of the house . While the pohlessmen was giving the pigs an alcoholic sobriety test , we got",into,"that Fleetwood and took off ! "" While he slopped the pigs or pitched hay to the white horse",SPACE,GET
2000,368,list of sales leads . While she allowed that if one 's friends were,into,"that kind of thing , they might grant you permission to advertise to them ,",INTEREST,BE
wlp_1990s_iuw/news_1998_653809.txt,2250,"the growing market for exchange-traded derivative securities , like stock options . Nasdaq has previously tried and failed to get",into,"that market . The Amex would get a source of capital to improve its systems , as well as",ACCESS,GET
1991,369,has made her the hottest player in women 's golf. `` I was,into,"that moment , `` she said. `` It was neat to feel my body",TIME,BE
2005,371,released Gevallion and Gharst into demonic custody . They could not go as they were,into,"that other universe , where any word they uttered would immediately become reified , and",SPACE,BE
wlp_2000s_iey/fic_2002_29282.txt,1418,we ca n't have everything we see . It is a mark of how desperately I wanted Ruby to get,into,"that school that I leaned over and whispered in her ear , "" I 'll tell you what ,",ACCESS,GET
2000,116,would cut into your social life a little bit-unless you 're dating someone who 's,into,that sort of thing . A little trick to beat the black crud : Get,INTEREST,BE
1993,376,". Chee was surprised. `` Well , `` he said. `` They 're",into,"that sort of thing now , the federals are . Running stings . They 've",INTEREST,BE
2009,375,". `` `` You know , they got coffee shops , if you 're",into,"that sort of thing. `` `` It 's three in the afternoon ,",INTEREST,BE
1998,377,"church , the same as Judd 's had once been . He had really been",into,"that stuff , memorizing Bible verses , going to camp every summer , all that",INTEREST,BE
wlp_2000s_iey/news_2003_628511.txt,2022,"smile . <p> "" That was probably the high point , "" he said . "" You do n't get",into,that weight room unless you 've got something pretty good . That 's when I @ @ @ @,SPACE,GET
wlp_2000s_iey/nf_2004_776663.txt,1757,"their teams , go to church , and find comfort in old-fashioned verities. "" // When the red-starers themselves get",into,"the act , composing lists of their own virtues , things get bad fast . How "" humble """,ACT_SIT_STATE,GET
wlp_1990s_iuw/fic_1993_1040083.txt,664,. The simple story winked with eloquence : a man and his hammer . The hammer 's claw had got,into,the act also ; the blow to the skull had been the last in an organized series . Smykal,ACT_SIT_STATE,GET
wlp_1990s_iuw/mag_1997_391105.txt,2633,", as can the weather . Rocks are kicked onto it , and ruts deepen . Even the spectator gets",into,the act sometimes . It is considered fair game for fans to build obstacles to trip up the passing,ACT_SIT_STATE,GET
1998,118,"in The Edge , another physical role for me. `` So I 'm",into,the action movies now - and it 's great to break out of the mold,INTEREST,BE
wlp_1990s_iuw/fic_1999_28274.txt,986,. These later notes usually point out inconsistencies . Some of this material just did n't work when we got,into,"the actual narrative , and I 'm not one to mess up a good story just for the sake",ACT_SIT_STATE,GET
1993,382,"the clock over the kitchen table , the morning had disappeared and it was midway",into,"the afternoon . He sat on the porch , chair tipped back , and waited",TIME,BE
1999,383,more than an inch from my hand . Only place it could have gone was,into,the air . A kind of disappearance had taken place . And I no more,SPACE,BE
1998,119,amazed me again . He pushes the button and two tiny streams of water are,into,the air . G ( cont 'd ) Lil Squirt ? ( reads from,SPACE,BE
wlp_1990s_iuw/nf_1994_773891.txt,2495,occurrence @ @ @ @ @ @ @ @ @ @ are badly affected so that oxygen can not get,into,"the animal 's blood . This makes the blood look bluish , particularly in the ears . The recent",SPACE,GET
wlp_2000s_iey/fic_2009_36839.txt,1013,"just odd , that 's all . He was n't quite right . I do n't know how he got",into,"the army . "" <p> "" It figures . "" Soames grinned and got up . <p> "" Oh",ACCESS,GET
wlp_1990s_iuw/fic_1992_16256.txt,2422,"with him , points to the clock-style indicator on one of the elevators : 4TH FLOOR . They all get",into,the available elevator . INTERCUT TO : INT . CHADWICK 'S OFFICE Bernzy opens the file . We read,SPACE,GET
wlp_1990s_iuw/fic_1994_41400.txt,1122,"would have told Mother about the baby last night , but she had brought Mr. Mills home and I got",into,"the back of the wagon . They were giggling , and we passed by the red bird spot .",SPACE,GET
wlp_1990s_iuw/fic_1993_53801.txt,1939,he saw a bit too late . Watching him gave me the shivers . <p> His son helped him get,into,"the back seat , and the boy greeted me politely --  he had obviously learned his social graces somewhere",SPACE,GET
wlp_1990s_iuw/fic_1998_43419.txt,1087,into the cool dark of the lobby . Levine and the children had not yet spoken . Both kids got,into,"the back seat . As Levine pulled out , he caught a glimpse of them in the rearview mirror",SPACE,GET
wlp_2000s_iey/fic_2001_46321.txt,1251,carried a small canvas sack by a strap slung over his shoulder . <p> After introductions the old man got,into,"the backseat , and Jean drove them through the town and across a bridge over the river . Jean",SPACE,GET
wlp_1990s_iuw/fic_1999_28742.txt,1031,"@ @ @ @ called , starting the car . The person came back on long slow legs and got",into,the backseat beside Ann . It was an MG station wagon and the windows tilted in . He held,SPACE,GET
wlp_2000s_iey/mag_2000_408974.txt,925,"were holding a paper bag over a fire , and it got away from them because the hot air got",into,"the bag . The brothers thought and thought about that . They experimented with the idea , and now",SPACE,GET
wlp_2000s_iey/mag_2004_415362.txt,1439,"could n't even drive my car . I had my cell phone , and I 'm just about to get",into,"the bank , and Joe rings . Said , "" Guess what ? We 're getting back together !",SPACE,GET
1995,389,"in bed , along with higher expectations about compatibility in marriage. `` Not being",into,"the bar scene , I was more comfortable meeting at work , `` said David",INTEREST,BE
wlp_1990s_iuw/mag_1994_409555.txt,885,said to Schultz . In just hours I would come even closer . A lot closer . When we got,into,"the base camp we learned that Viktorin had experienced bad luck , too . He had suffered a kidney",SPACE,GET
wlp_2000s_iey/fic_2005_28102.txt,1867,"to our task . Standing , I walked around the room , trying to stay awake long enough to get",into,"the bath . Sometimes I did n't , and would awaken the following night stinking , sweaty , and",SPACE,GET
wlp_1990s_iuw/fic_1998_44210.txt,1303,"mass . <p> When I left his room , my mother was still scolding the dog . He had gotten",into,"the bathroom and drunk my father 's blood , licking the dirty stone even more passionately under her blows",SPACE,GET
2004,391,", THE BAT-MAN covers his ears until the debris settles . Then he 's back",into,the BATHROOM peering into the giant hole where the TOILET used to be . He,SPACE,BE
wlp_1990s_iuw/fic_1997_54799.txt,600,"night before . I went back inside and pulled the curtain , darkening the room . I stripped and got",into,"the bed . In a few moments , @ @ @ @ @ @ @ @ @ @ up",SPACE,GET
wlp_1990s_iuw/fic_1998_43108.txt,2061,"did n't expect me home . They were on the kitchen floor , like they could n't wait to get",into,"the bedroom . She was never that eager with me . "" Now that he spoke the words at",SPACE,GET
wlp_1990s_iuw/mag_1999_397639.txt,2641,"the thing blooms and flowers that you see it , and by that time it has set seed that gets",into,"the beet field forever . "" @ @ @ @ @ @ @ @ @ @ similar problems .",SPACE,GET
1993,393,"up , me who 'd been walking mountains all my life . We were up",into,"the berries now , bushes everywhere . Past the summit the granite breaks apart into",SPACE,BE
2001,120,n't have what was considered a normal childhood. `` Sharpton says he was so,into,the Bible that he started preaching the gospel . Standing on a box so that,INTEREST,BE
wlp_2000s_iey/mag_2004_386963.txt,943,and the waves were rising ; apparently the weather had suddenly taken a turn for the worse . We got,into,"the boat and pulled the starter cord to start back , with Billy Bob driving . Soon we saw",SPACE,GET
wlp_1990s_iuw/news_1990_667203.txt,2626,100 million mouths - are 50% mercury . Experts generally agree that a small amount of mercury from fillings gets,into,the body . The debate now centers on whether it causes health problems once it gets there ; the,SPACE,GET
2004,394,we decided to consult the Book on all matters of importance . Sari is really,into,"the Book . In some ways , even more than I am . It 's",INTEREST,BE
2004,395,n't tell if it would really work until now . Aloysius Mann was deep,into,the Bourree Angloise now. `` How will we know if it worked ?,SPACE,BE
1993,122,". It was she who had crawled into his bed , after he'd been",into,the brandy that Granny no longer allowed him to drink due to his diabetes .,SPACE,BE
wlp_2000s_iey/fic_2004_31190.txt,855,""" My leg . "" "" Good , "" I said . Then I turned on my heel , got",into,"the Buick , and drove to the mall . I attribute the incident to temporary insanity , and in",SPACE,GET
wlp_2000s_iey/fic_2001_31105.txt,1221,""" My leg . "" "" Good , "" I said . Then I turned on my heel , got",into,"the Buick , and drove to the mall . I attribute the incident to temporary insanity , and in",SPACE,GET
wlp_1990s_iuw/fic_1994_41244.txt,2000,reading or had opened my desk drawer and played with my pipe cleaners and stamps . You could n't get,into,"the building without a key , and this time of night Jack Firestone was at his desk doing crosswords",SPACE,GET
wlp_2000s_iey/mag_2003_407836.txt,631,of innate talent or intelligence-is what keeps most people from achieving their dreamiest dreams . But ever since TV got,into,"the business of handing out big breaks like supermarket flyers , that notion has been seriously challenged . Hopefuls",INTEREST,GET
wlp_2000s_iey/fic_2002_30623.txt,1049,"I did n't need him to take us back . "" "" Get in ! "" She grimaced and got",into,the cab as if she were about to sit in the electric chair . I reached past her and,SPACE,GET
wlp_2000s_iey/fic_2008_36144.txt,723,"party . Or when he invited her into the shower and scrubbed her with cucumber-scented sea salt , or got",into,"the cab first so she would n't have to slide across the backseat , or knew to order her",SPACE,GET
wlp_1990s_iuw/fic_1995_53076.txt,1991,". The sounds of the wind and brush sounded disturbingly like someone , or something , was trying to get",into,"the cabin , and the @ @ @ @ @ @ @ @ @ @ . <p> "" Goatman",SPACE,GET
wlp_2000s_iey/fic_2004_32339.txt,2247,"the intercom . "" Ladies and gentlemen , please be seated . There 's no way the bugs can get",into,the cabin . Please stay calm as we work on getting you out of here safely . A young,SPACE,GET
2004,398,"dwell on ski racing in the past , ' Heuga says . ' I was",into,"the calling I had then , to find ways for people with a personal challenge",INTEREST,BE
wlp_1990s_iuw/fic_1993_25017.txt,2472,"my feet . "" I 'll get my bag , "" he says . "" Why do n't you get",into,"the car , and we 'll drive up and take a look at him . "" He goes upstairs",SPACE,GET
wlp_2000s_iey/mag_2001_416574.txt,603,"her I was coming over , then hung up without giving her a chance to respond . As I got",into,"the car , I heard the phone ringing , but I did n't go back . We never used",SPACE,GET
wlp_2000s_iey/fic_2003_48662.txt,636,out on three pitches . I did n't think he even heard what I yelled to him until we got,into,"the car , on the way home , and he said : "" You have to keep your eyes",SPACE,GET
wlp_1990s_iuw/fic_1999_16181.txt,2630,"@ @ @ @ @ Daniel , both eating knishes . He kisses Lillian , then Pearl , and gets",into,the car . --  30 --  33 INT . KANTROWITZ BUNGALOW - KITCHEN - DAY Pearl stands at the,SPACE,GET
wlp_1990s_iuw/fic_1999_44265.txt,1074,world who 'd be left to answer the phones ? And with that thought he turned his back and got,into,"the car . "" Paulie , "" said Mother . "" I ca n't believe ... "" "" Let",SPACE,GET
wlp_2000s_iey/fic_2009_36362.txt,782,rain and she @ @ @ @ @ @ @ @ @ @ started driving away before her sister got,into,"the car . Elv ran alongside and banged on the car door , yelling for him to let her",SPACE,GET
wlp_1990s_iuw/fic_1998_43220.txt,814,"hard enough to hurt . "" Let 's go . "" Uncle Kenny put his sunglasses on when he got",into,"the car . I did n't say much as we drove back into town . It was hot ,",SPACE,GET
wlp_1990s_iuw/fic_1999_16181.txt,2609,"Daniel on the cot , rocking him , tears running down her cheeks . BACK TO SCENE Marty angrily gets",into,"the car and closes the door , accidentally catching his hand in it . He SCREAMS . &nbsp; MARTY",SPACE,GET
wlp_2000s_iey/fic_2004_31424.txt,2156,'d also made a handsome profit in the bargain . Now it was time to go . Time to get,into,the car and drive cross-country . She wished she had a dog . She 'd always promised herself that,SPACE,GET
wlp_2000s_iey/fic_2000_52514.txt,2450,"We are broken up , "" she said , even though she wanted , more than anything , to get",into,"the car and drive for miles with him , with his hand on her leg , the way they",SPACE,GET
wlp_1990s_iuw/fic_1992_40382.txt,1175,", as though everything that added itself to what I knew already would be a revelation . When we got",into,the car he reached across me and unlocked the glove compartment and when we prepared to get out he,SPACE,GET
wlp_2000s_iey/fic_2003_48267.txt,1035,"If something happens , "" Valdek repeated . <p> He was tempted to ask her , this girl who got",into,"the car of a man she did n't know , what she imagined that something might be , but",SPACE,GET
wlp_1990s_iuw/fic_1995_39274.txt,1104,getting used to him . That first night and several afterward he spent in the garage . When she got,into,"the car to drive to work the next day he was in his seat waiting for her , his",SPACE,GET
wlp_1990s_iuw/fic_1992_53517.txt,840,"pick just some trinket to remember him by , not the biggest thing in the house . <p> We got",into,the car to go to the airport around four o'clock . Benny sat in back with the giant pot,SPACE,GET
wlp_2000s_iey/fic_2003_29559.txt,2366,""" "" It 'll be about two weeks . Maybe three . I 'll let you know when I get",into,"the case . "" "" Okay . "" "" Say hello to Karl for me . Let me know",ACT_SIT_STATE,GET
wlp_1990s_iuw/fic_1999_44265.txt,1589,"water , and soaking his shorts and the front of his T-shirt . He was right , you could get",into,"the cave , and it was easier than it looked at first , the cave was bigger inside than",SPACE,GET
wlp_2000s_iey/fic_2004_31750.txt,2423,"of battle , the cries of imminent death , rang in his eardrums . "" Mary ! Mary ! Get",into,"the cellar now ! "" he roared . Devlin O'Neill could not move , stunned . His father had",SPACE,GET
wlp_2000s_iey/fic_2004_780518.txt,1120,". People do n't @ @ @ @ @ @ @ @ @ @ was a big-time industrialist , got",into,the cellphone market on the ground floor . Mother inherited . Had maids as a child . He 's,INTEREST,GET
wlp_1990s_iuw/mag_1992_394693.txt,2131,what the best school library looks like when it is transformed . Leaders like Valerie do not wait to get,into,"the center of teaching and learning ; they just move in , especially in this era of digital natives",SPACE,GET
wlp_2000s_iey/fic_2005_780529.txt,1924,"And I 'm sure I 'm the only one . <p> # JESSICA # Look , do n't even get",into,"the cheating thing , ' cause you 're seein ' Rachel still . Do n't call me the slut",ACT_SIT_STATE,GET
wlp_2000s_iey/mag_2001_417260.txt,1604,""" Taylor says . "" I 'm not encouraging parents to cover up their feelings , but do n't get",into,"the child 's way . The child needs to know your feelings . Maybe , at some point ,",ACT_SIT_STATE,GET
wlp_1990s_iuw/fic_1993_25018.txt,2581,. You know what mica is ? It 's that glittery mineral that peels off certain rocks . It gets,into,the clay around here . That 's why we never paint our pots when we use this clay .,SPACE,GET
2004,123,"so the Hampton weekenders were back in the city , and anyone left was deep",into,"the cocktail hour . Plus , it was about a half mile back to where",TIME,BE
wlp_2000s_iey/fic_2006_51126.txt,2288,gain another unwanted pound or have to take another test . Not if being a Goth meant I would get,into,the college of my choice totally free . Not if being a Goth meant I would win American @,ACCESS,GET
wlp_1990s_iuw/news_1993_624923.txt,2553,"not do it . <p> "" "" We definitely looked at options and decided we were not going to get",into,the confrontational mode at that time and elected to proceed with just a very slow methodical way of looking,ACT_SIT_STATE,GET
wlp_1990s_iuw/news_1996_659217.txt,1717,was unaware @ @ @ @ @ @ @ @ @ @ was no record of someone trying to get,into,"the congresswoman 's room , according to Sullivan . <p> "" I think the media was pretty cool throughout",SPACE,GET
wlp_1990s_iuw/mag_1999_407011.txt,2336,a bunch of the better-looking llamas into a stone corral and decorate them with bright ribbons . Then they get,into,the corrals with the llamas and dance a strange jig ( which pretty much explains why they were n't,SPACE,GET
wlp_1990s_iuw/news_1996_659230.txt,912,@ @ @ @ @ @ @ Christian Broadcasting Network . <p> It 's unclear how Schafer 's photo got,into,the court file . He has said he thought it was the work of CBN 's then-Beirut bureau chief,SPACE,GET
wlp_1990s_iuw/fic_1997_27699.txt,1121,seven spoonfuls of a dessert of carrots andevaporated milk . You suppress a gag . You wonderhow you ever got,into,"the courtyard of thisstucco and gold temple , wrapped up in six yardsof red and gold fabric that hides",SPACE,GET
wlp_2000s_iey/fic_2005_780525.txt,1905,room . # TALLEY # I thought they locked you in your room . # THOMAS # I can get,into,the crawlspace from my closet and climb all over the house . # TALLEY # Can you get into,SPACE,GET
wlp_1990s_iuw/fic_1992_53587.txt,589,"running , and came off the field and did n't turn . <p> Through the blasts of smoke I got",into,"the crowd , making the turn to be in their direction and slowing down to their pace , which",SPACE,GET
wlp_1990s_iuw/nf_1993_773867.txt,1567,"tissue work , the techniques used in Deep Tissue Sculpting are intended to go beyond the skin level and get",into,"the deeper structures of the musculoskeletal system , including connective tissue and muscles . Connective tissue surrounds , penetrates",SPACE,GET
2005,126,that the shock waves had opened up gaping canyons in the ground . It was,into,the deepest of these canyons that the librarians were being lowered . All at once,SPACE,BE
wlp_1990s_iuw/mag_1993_395620.txt,1950,"when we rebel against sexual oppression , it 's with sexual expression . Do you feel uncomfortable if I get",into,"the details of my personal life ? LADONNA : Actually it 's always kind of illuminating , because so",ACT_SIT_STATE,GET
1993,411,"tea , have a brownie , and read the paper . And now they were",into,the dinner hour and Ethel knew better than to ask if she could go home,TIME,BE
wlp_2000s_iey/fic_2009_36352.txt,1570,"year ? "" Hannah groaned loudly . "" I gained some weight since last year . I ca n't get",into,"the dress Mother gave me anymore . It 's way too tight across the ... well , you know",CLOTHES,GET
wlp_2000s_iey/fic_2009_36796.txt,867,"the keys to her white Saab and opened the passenger door for her . <p> Julie ignored him , got",into,"the driver 's seat , and revved up the engine . <p> "" Come visit us , "" she",SPACE,GET
wlp_1990s_iuw/fic_1998_30859.txt,1256,"'ll see , okay ? "" The attendant pulled the car around , Cullen tipped him , and Abra got",into,the driver 's seat . She checked her flawless lipstick in the rearview mirror before she drove off .,SPACE,GET
2002,413,"you feel safe with her . When you trust her completely , you 're already",into,"the drowning depths . But that 's not what she wants , and that 's",SPACE,BE
wlp_1990s_iuw/nf_1993_773461.txt,2203,"else we talked about this morning . Then , if we have addressed all that satisfactorily , we can get",into,"the elements of a company ethics program right after lunch . "" The committee members had enjoyed a lively",ACT_SIT_STATE,GET
wlp_1990s_iuw/nf_1993_773461.txt,2058,and support as one of the keys to a successful program implementation . Now had come the time to get,into,"the elements of an effective corporate program . But first , Iverson wanted to lay some groundwork . Individual",ACT_SIT_STATE,GET
wlp_1990s_iuw/fic_1998_43530.txt,1709,"Tsuyoshi 's pokkecon rang . "" Leave the hall , "" it told him . "" Go downstairs . Get",into,"the elevator with the bellboy . "" <p> Tsuyoshi followed instructions . <p> The bellboy was just entering the",SPACE,GET
wlp_1990s_iuw/mag_1997_397752.txt,954,or if you have to climb another 300 feet to reach the contour of the ridge where your partner got,into,"the elk last week . I never leave camp without both tools in my pack , together with an",SPACE,GET
wlp_2000s_iey/news_2006_604820.txt,2551,on the planet knows he 's going to get the ball . Yet he still finds a way to get,into,"the end zone , "" Strong says . <p> Alexander loves telling the story of his peewee football days",SPACE,GET
wlp_2000s_iey/news_2005_607657.txt,2561,night . Owens had seven @ @ @ @ @ @ @ @ @ @ Falcons but could n't get,into,"the end zone . Usually dependable kicker David Akers missed two of his three field goal attempts , even",SPACE,GET
wlp_2000s_iey/fic_2005_50911.txt,1116,"misery of being ill and helpless . And the stabbing-well , I 'm not even sure now how I got",into,"the fight . Some fool decided he disliked me one night , and we got into it . I",ACT_SIT_STATE,GET
